Date,effected-Syllhet,Rainfall,Humidity,Temparature,Sunshine,Windspeed
01-01-22,2.0,0.0,77.5,17.65,8.649999999999999,3.0
02-01-22,0.0,0.0,79.5,17.95,9.8,2.5
03-01-22,0.0,0.0,81.5,17.3,6.45,2.0
04-01-22,0.0,0.0,83.0,17.85,6.65,2.5
05-01-22,0.0,0.0,84.5,17.6,6.45,2.35
06-01-22,0.0,0.0,80.5,17.9,7.199999999999999,2.0
07-01-22,0.0,0.0,75.0,18.4,8.35,3.25
08-01-22,0.0,0.0,73.5,19.2,9.0,3.25
09-01-22,0.0,0.0,76.5,19.299999999999997,8.85,3.0
10-01-22,0.0,0.0,78.5,19.85,7.3,2.0
11-01-22,0.0,0.0,81.0,21.05,5.1,2.6
12-01-22,0.0,1.0,82.0,20.55,2.35,2.5
13-01-22,0.0,5.0,84.0,19.1,6.35,2.5
14-01-22,0.0,1.0,84.5,18.35,0.0,2.25
15-01-22,0.0,0.5,82.5,17.75,0.9,2.35
16-01-22,0.0,0.0,88.5,16.2,4.800000000000001,2.4
17-01-22,0.0,0.0,80.0,17.950000000000003,8.55,3.5
18-01-22,0.0,0.0,74.5,18.799999999999997,5.9,3.0
19-01-22,0.0,0.0,76.5,19.25,6.5,3.25
20-01-22,0.0,0.0,86.5,17.4,1.6,2.5
21-01-22,0.0,0.0,84.0,17.1,3.25,2.25
22-01-22,0.0,0.0,79.5,18.200000000000003,4.9,2.5
23-01-22,0.0,0.0,78.0,18.9,3.55,2.0
24-01-22,0.0,0.5,79.5,19.7,5.050000000000001,3.5
25-01-22,0.0,0.0,78.5,19.4,6.95,2.5
26-01-22,0.0,0.0,80.5,19.85,4.949999999999999,4.5
27-01-22,0.0,10.0,87.5,17.55,1.8,2.5
28-01-22,0.0,0.5,67.0,15.7,8.2,3.65
29-01-22,0.0,0.0,71.0,15.35,8.399999999999999,2.0
30-01-22,0.0,0.0,78.0,16.05,6.7,2.1
31-01-22,0.0,0.0,78.0,16.049999999999997,5.4,2.75
01-02-22,0.0,0.0,81.0,17.15,2.05,2.0
02-02-22,0.0,1.5,76.5,18.45,6.5,2.4
03-02-22,0.0,0.0,79.5,18.450000000000003,2.0500000000000003,2.35
04-02-22,0.0,0.0,80.0,18.25,2.0500000000000003,3.5
05-02-22,0.0,17.5,84.5,16.85,2.3,2.75
06-02-22,0.0,0.0,77.0,16.0,7.1,2.0
07-02-22,0.0,0.0,76.5,16.200000000000003,7.95,2.25
08-02-22,0.0,0.0,77.0,16.6,7.050000000000001,2.0
09-02-22,0.0,0.0,76.0,17.15,8.95,3.5
10-02-22,0.0,0.0,84.5,16.6,0.05,2.5
11-02-22,0.0,0.0,76.5,17.85,8.8,2.0
12-02-22,0.0,0.0,69.0,17.1,8.8,3.25
13-02-22,0.0,0.0,68.5,18.05,8.8,3.25
14-02-22,0.0,0.0,68.0,19.15,9.6,2.6
15-02-22,0.0,0.0,64.0,19.3,9.55,3.75
16-02-22,0.0,0.0,67.5,18.75,9.45,2.9
17-02-22,0.0,0.0,68.0,18.85,9.3,2.0
18-02-22,0.0,0.0,71.5,18.85,9.05,4.5
19-02-22,0.0,0.0,67.0,18.35,9.55,4.25
20-02-22,0.0,0.0,65.0,19.299999999999997,7.05,2.0
21-02-22,0.0,2.5,70.5,18.45,7.5,3.6
22-02-22,0.0,1.5,64.0,19.549999999999997,8.7,3.7
23-02-22,0.0,0.0,64.0,21.1,6.95,2.8
24-02-22,0.0,0.0,72.0,21.9,4.25,1.65
25-02-22,0.0,2.5,70.5,22.9,7.699999999999999,2.0
26-02-22,0.0,0.0,72.0,22.549999999999997,8.85,4.25
27-02-22,0.0,0.0,71.0,22.25,8.3,2.6
28-02-22,0.0,0.0,68.5,22.9,7.75,3.0
01-03-22,0.0,0.0,60.5,22.1,9.2,2.65
02-03-22,0.0,0.0,63.0,21.95,9.55,2.25
03-03-22,0.0,0.0,64.0,22.200000000000003,9.649999999999999,2.0
04-03-22,0.0,0.0,63.0,21.75,9.45,2.35
05-03-22,0.0,0.0,62.0,22.5,9.3,3.25
06-03-22,0.0,0.0,63.0,23.25,9.149999999999999,2.5
07-03-22,0.0,0.0,58.5,25.15,9.05,3.0
08-03-22,0.0,0.0,65.5,25.15,9.3,2.5
09-03-22,0.0,0.0,69.5,25.1,8.5,2.15
10-03-22,0.0,0.0,66.5,25.799999999999997,8.95,2.25
11-03-22,0.0,0.0,68.5,25.0,9.149999999999999,3.0
12-03-22,0.0,0.0,68.0,25.0,9.15,3.0
13-03-22,0.0,0.0,66.5,25.7,9.05,2.5
14-03-22,0.0,0.0,66.0,26.05,8.850000000000001,3.5
15-03-22,0.0,0.0,66.5,26.200000000000003,9.45,2.75
16-03-22,0.0,0.0,65.5,26.35,9.25,4.65
17-03-22,0.0,0.0,62.0,27.15,9.2,3.0
18-03-22,0.0,0.0,67.0,26.950000000000003,8.649999999999999,2.75
19-03-22,0.0,0.0,68.5,26.7,8.95,4.25
20-03-22,0.0,0.0,67.5,26.7,8.55,4.5
21-03-22,0.0,0.0,67.5,26.35,9.05,4.0
22-03-22,0.0,0.0,66.0,27.35,8.6,3.5
23-03-22,0.0,0.0,66.5,28.25,8.6,4.25
24-03-22,0.0,0.0,77.5,26.4,4.75,4.5
25-03-22,0.0,15.0,74.0,27.1,3.3,5.1
26-03-22,0.0,0.0,74.5,27.0,5.9,8.5
27-03-22,0.0,7.0,75.5,25.9,6.2,3.85
28-03-22,0.0,2.5,83.0,23.65,1.6,4.3
29-03-22,0.0,8.5,83.0,24.45,1.0499999999999998,3.75
30-03-22,0.0,5.5,90.0,24.0,0.0,4.1
31-03-22,0.0,16.0,85.5,26.25,2.8,3.5
01-04-22,0.0,3.5,80.5,26.799999999999997,3.45,5.1
02-04-22,0.0,0.0,76.5,27.6,3.75,3.6
03-04-22,0.0,0.0,80.0,27.4,2.8,6.1
04-04-22,0.0,0.5,73.0,27.5,6.05,5.2
05-04-22,0.0,0.0,74.0,28.299999999999997,7.15,2.5
06-04-22,0.0,0.0,76.5,28.0,7.050000000000001,3.5
07-04-22,0.0,0.0,76.5,28.5,7.7,2.65
08-04-22,0.0,0.0,75.5,28.25,6.85,2.75
09-04-22,0.0,0.0,74.5,27.95,6.5,2.05
10-04-22,0.0,0.0,80.5,25.799999999999997,6.0,2.75
11-04-22,0.0,34.0,81.5,25.15,3.75,3.55
12-04-22,0.0,13.0,80.0,28.0,5.15,2.4
13-04-22,0.0,1.0,80.5,28.25,3.8499999999999996,3.25
14-04-22,0.0,3.0,84.0,26.9,1.25,3.5
15-04-22,0.0,6.5,76.5,27.549999999999997,6.0,3.6
16-04-22,0.0,0.0,78.5,26.85,3.35,3.6500000000000004
17-04-22,0.0,5.5,75.0,25.55,6.3,4.55
18-04-22,0.0,36.5,79.0,26.65,7.300000000000001,3.85
19-04-22,0.0,3.5,77.5,28.049999999999997,7.300000000000001,7.15
20-04-22,0.0,15.5,91.5,21.5,0.0,3.6
21-04-22,0.0,7.0,74.0,26.25,10.2,2.75
22-04-22,0.0,0.0,89.5,25.700000000000003,1.1500000000000001,4.5
23-04-22,0.0,0.5,78.0,27.85,8.5,3.15
24-04-22,0.0,3.5,78.5,28.4,6.45,7.1
25-04-22,0.0,20.0,79.0,28.4,7.6000000000000005,2.65
26-04-22,0.0,9.0,74.5,28.75,8.850000000000001,2.6
27-04-22,0.0,7.5,73.5,28.75,8.45,2.95
28-04-22,0.0,5.5,77.0,30.0,9.3,2.1
29-04-22,0.0,0.0,78.0,29.75,7.449999999999999,3.25
30-04-22,0.0,19.0,72.5,26.549999999999997,6.300000000000001,3.35
01-05-22,0.0,0.5,75.0,26.799999999999997,6.8,3.5
02-05-22,0.0,0.5,80.0,25.85,4.75,4.85
03-05-22,0.0,15.5,91.5,23.799999999999997,1.0,2.75
04-05-22,0.0,26.5,79.5,26.2,7.0,2.5
05-05-22,0.0,2.5,78.0,27.55,8.6,2.5
06-05-22,0.0,4.5,75.5,28.950000000000003,8.55,2.0
07-05-22,0.0,0.0,75.5,29.450000000000003,8.100000000000001,2.0
08-05-22,0.0,0.0,72.5,29.9,9.7,2.0
09-05-22,0.0,2.5,85.0,27.15,0.55,2.5
10-05-22,0.0,36.0,95.0,24.6,0.0,2.6
11-05-22,0.0,82.5,94.0,25.9,1.1,3.1
12-05-22,0.0,51.0,89.5,26.85,3.3,4.15
13-05-22,0.0,40.0,92.5,25.799999999999997,0.45,4.35
14-05-22,0.0,145.5,87.5,27.05,1.3,6.050000000000001
15-05-22,0.0,34.5,82.5,28.75,2.6,3.7
16-05-22,0.0,4.5,85.5,27.75,3.6,2.75
17-05-22,0.0,17.0,93.0,24.4,0.15,2.1
18-05-22,0.0,34.5,89.5,26.25,3.75,3.4
19-05-22,0.0,60.0,89.0,24.549999999999997,3.3,6.0
20-05-22,0.0,41.0,85.5,25.05,3.4,3.4
21-05-22,0.0,77.0,87.5,24.549999999999997,2.1500000000000004,2.5
22-05-22,0.0,9.5,80.0,27.95,9.5,2.0
23-05-22,0.0,0.0,86.0,26.85,3.3499999999999996,2.5
24-05-22,0.0,22.5,73.5,29.799999999999997,9.149999999999999,2.5
25-05-22,0.0,0.0,80.5,28.0,1.4500000000000002,1.75
26-05-22,0.0,5.5,85.5,26.6,3.0,3.0
27-05-22,0.0,3.5,81.0,27.1,5.1,2.1
28-05-22,0.0,3.5,77.5,27.9,8.05,2.5
29-05-22,0.0,1.5,85.5,27.45,4.300000000000001,2.65
30-05-22,0.0,35.5,73.0,29.5,8.1,2.25
31-05-22,0.0,0.0,84.0,28.5,5.9,2.35
01-06-22,0.0,26.0,85.0,28.4,2.6,2.5
02-06-22,0.0,0.5,91.5,27.05,1.2000000000000002,2.15
03-06-22,0.0,36.0,91.5,26.2,0.35,2.75
04-06-22,0.0,30.5,89.0,25.95,0.6,3.65
05-06-22,0.0,81.5,92.5,25.6,1.05,2.85
06-06-22,0.0,69.5,86.0,27.9,4.35,3.0
07-06-22,0.0,16.0,92.0,26.85,0.05,2.25
08-06-22,0.0,60.5,91.5,27.05,0.85,2.35
09-06-22,0.0,34.5,89.5,27.15,0.55,2.45
10-06-22,0.0,17.5,91.5,26.1,0.55,2.5
11-06-22,0.0,16.0,82.0,28.6,5.35,3.35
12-06-22,0.0,1.5,88.5,26.85,0.2,3.75
13-06-22,0.0,29.0,94.0,24.4,0.0,2.35
14-06-22,0.0,58.5,91.0,25.4,0.25,3.0
15-06-22,0.0,32.5,93.5,25.049999999999997,0.0,4.25
16-06-22,0.0,58.5,90.0,26.25,0.0,4.5
17-06-22,0.0,36.5,96.0,24.05,0.0,4.35
18-06-22,0.0,82.0,96.0,25.049999999999997,0.0,3.0
19-06-22,0.0,168.5,93.5,25.75,0.15,2.75
20-06-22,0.0,33.5,89.5,26.2,0.5,3.25
21-06-22,0.0,11.0,88.5,26.95,1.85,3.25
22-06-22,0.0,9.0,86.5,27.9,2.7,2.7
23-06-22,0.0,5.5,85.5,27.65,1.55,1.75
24-06-22,0.0,0.0,82.5,28.7,3.75,1.75
25-06-22,0.0,0.0,81.0,28.65,3.95,1.5
26-06-22,0.0,5.0,80.0,29.35,6.800000000000001,2.5
27-06-22,0.0,0.5,81.0,29.549999999999997,6.800000000000001,3.0
28-06-22,0.0,5.5,89.0,27.799999999999997,1.7999999999999998,3.75
29-06-22,0.0,58.0,90.0,27.05,0.0,2.65
30-06-22,0.0,35.5,91.5,27.1,0.7,3.1
01-07-22,0.0,7.5,86.5,28.049999999999997,3.65,2.85
02-07-22,0.0,18.0,76.5,30.0,8.55,1.85
03-07-22,0.0,3.0,86.5,28.35,3.7,2.9
04-07-22,0.0,12.0,84.0,29.450000000000003,6.050000000000001,2.5
05-07-22,0.0,1.5,84.5,29.6,5.85,3.0
06-07-22,0.0,64.0,91.0,26.95,0.55,2.3
07-07-22,0.0,18.5,80.0,30.15,7.4,2.15
08-07-22,0.0,4.5,86.0,28.95,2.15,2.1
09-07-22,0.0,3.5,80.0,30.05,8.3,2.5
10-07-22,0.0,23.5,79.0,30.25,8.649999999999999,2.75
11-07-22,0.0,18.0,80.0,29.9,8.850000000000001,4.5
12-07-22,0.0,8.0,78.5,30.35,9.55,2.4
13-07-22,0.0,2.0,75.0,30.9,11.5,3.0
14-07-22,0.0,7.5,73.5,31.65,11.7,3.5
15-07-22,0.0,1.0,74.0,31.5,7.85,3.35
16-07-22,0.0,7.5,79.5,30.549999999999997,8.0,2.75
17-07-22,0.0,81.5,83.0,29.450000000000003,6.45,2.5
18-07-22,0.0,24.0,85.0,28.8,5.050000000000001,2.35
19-07-22,0.0,39.0,86.5,28.450000000000003,3.2,3.35
20-07-22,0.0,11.0,84.0,28.799999999999997,4.550000000000001,4.35
21-07-22,0.0,1.5,78.0,30.4,8.15,2.9
22-07-22,0.0,4.5,83.5,29.95,5.0,3.5
23-07-22,0.0,9.0,82.0,29.7,8.15,2.75
24-07-22,0.0,21.5,90.0,27.1,0.1,3.0
25-07-22,0.0,12.0,88.5,27.5,1.25,2.25
26-07-22,0.0,6.0,91.5,26.65,0.55,2.5
27-07-22,0.0,25.5,83.0,28.9,6.65,3.0
28-07-22,0.0,0.5,88.5,28.049999999999997,3.45,2.5
29-07-22,0.0,56.5,82.0,29.75,7.1,3.0
30-07-22,0.0,2.0,90.5,27.55,2.0,3.0
31-07-22,0.0,23.0,91.0,26.75,0.5,2.35
01-08-22,0.0,27.5,90.5,27.3,2.1500000000000004,3.0
02-08-22,0.0,7.5,84.0,29.5,5.199999999999999,2.4
03-08-22,0.0,10.5,84.5,29.65,4.35,2.1
04-08-22,0.0,2.5,85.0,29.0,5.3,3.0
05-08-22,0.0,16.0,84.0,29.6,3.95,3.0
06-08-22,0.0,53.0,87.0,28.35,4.9,3.0
07-08-22,0.0,30.0,78.0,30.85,9.649999999999999,2.5
08-08-22,0.0,49.5,84.5,28.95,3.85,2.85
09-08-22,0.0,3.0,78.5,29.05,7.0,3.3
10-08-22,0.0,0.0,76.0,29.35,3.25,2.7
11-08-22,0.0,0.0,70.5,30.700000000000003,10.2,2.65
12-08-22,0.0,0.0,76.5,30.05,6.75,2.35
13-08-22,0.0,12.5,88.5,27.7,0.7999999999999999,2.0
14-08-22,0.0,25.0,82.5,28.85,4.65,3.0
15-08-22,0.0,4.0,82.0,28.45,5.05,2.25
16-08-22,0.0,14.0,86.5,28.6,5.65,2.5
17-08-22,0.0,18.0,82.0,30.15,8.4,2.5
18-08-22,0.0,10.0,78.0,30.4,4.4,2.65
19-08-22,0.0,0.5,78.0,29.85,8.9,2.75
20-08-22,0.0,18.0,76.0,30.4,9.3,2.65
21-08-22,0.0,0.0,79.5,29.75,5.55,2.75
22-08-22,1.0,6.0,80.0,29.5,5.25,3.65
23-08-22,0.0,21.0,82.0,29.15,8.35,3.1
24-08-22,0.0,6.5,77.0,29.4,9.15,3.25
25-08-22,0.0,0.0,79.0,29.5,8.1,2.5
26-08-22,0.0,0.0,82.5,29.85,5.45,3.6
27-08-22,0.0,16.0,90.5,27.200000000000003,0.0,2.85
28-08-22,0.0,15.5,86.0,27.75,3.45,2.0
29-08-22,0.0,27.0,83.5,29.05,7.25,3.0
30-08-22,0.0,0.0,92.0,27.45,3.1,2.35
31-08-22,0.0,42.5,84.5,28.75,5.3,2.75
01-09-22,0.0,15.0,91.0,27.75,3.9,2.0
02-09-22,0.0,10.5,91.5,27.35,4.7,2.65
03-09-22,0.0,29.0,91.0,27.35,4.1499999999999995,3.25
04-09-22,1.0,89.0,91.5,26.8,2.35,3.0
05-09-22,0.0,9.0,93.0,26.9,1.4000000000000001,2.6
06-09-22,0.0,82.5,90.5,27.85,5.05,3.0
07-09-22,1.0,5.5,83.0,29.4,4.699999999999999,2.6
08-09-22,0.0,0.0,76.5,30.9,8.2,3.0
09-09-22,0.0,0.0,75.5,30.4,7.2,3.25
10-09-22,0.0,15.0,82.5,28.5,8.25,2.75
11-09-22,1.0,44.0,82.0,28.25,3.85,2.85
12-09-22,1.0,2.0,86.0,27.5,1.75,2.85
13-09-22,0.0,19.5,92.5,26.0,0.25,2.25
14-09-22,0.0,28.0,88.5,26.9,1.45,3.5
15-09-22,0.0,9.5,87.5,27.55,1.25,3.85
16-09-22,0.0,28.5,90.0,27.05,3.55,1.95
17-09-22,0.0,13.5,86.5,28.65,4.65,2.5
18-09-22,0.0,0.0,83.5,29.2,5.55,2.5
19-09-22,2.0,15.5,82.5,29.6,8.2,2.85
20-09-22,0.0,1.5,78.0,29.7,7.0,2.15
21-09-22,0.0,0.0,82.5,28.6,6.1,2.75
22-09-22,0.0,38.0,83.0,28.9,6.449999999999999,2.15
23-09-22,2.0,27.5,86.0,28.15,8.0,2.5
24-09-22,0.0,24.5,91.5,27.049999999999997,4.5,2.15
25-09-22,0.0,14.5,87.5,27.950000000000003,4.1,3.0
26-09-22,0.0,0.0,82.5,29.3,6.1,2.5
27-09-22,0.0,0.0,83.5,28.85,4.3,2.85
28-09-22,0.0,0.5,82.0,29.05,6.550000000000001,1.75
29-09-22,0.0,0.5,81.5,30.049999999999997,7.1499999999999995,2.5
30-09-22,1.0,1.0,81.5,30.15,6.85,2.5
01-10-22,0.0,1.0,81.5,29.55,6.199999999999999,3.5
02-10-22,0.0,28.0,91.5,26.65,1.4500000000000002,4.0
03-10-22,1.0,32.5,90.5,26.9,3.55,3.0
04-10-22,1.0,13.0,80.5,29.05,5.9,3.0
05-10-22,0.0,34.5,85.0,27.950000000000003,4.699999999999999,3.25
06-10-22,0.0,0.5,80.5,28.5,8.2,1.75
07-10-22,0.0,0.0,79.5,28.8,10.2,2.5
08-10-22,4.0,8.5,85.5,27.799999999999997,7.2,2.15
09-10-22,0.0,42.5,91.0,25.95,3.0999999999999996,2.25
10-10-22,0.0,32.0,88.5,26.85,4.35,2.25
11-10-22,0.0,17.0,93.0,25.35,3.1,2.5
12-10-22,4.0,87.5,92.0,25.9,2.9,2.5
13-10-22,2.0,17.5,92.5,26.35,4.4,1.6
14-10-22,0.0,23.0,85.0,27.75,7.7,2.5
15-10-22,1.0,0.5,82.0,27.85,9.15,2.35
16-10-22,2.0,0.0,81.0,28.45,9.55,3.0
17-10-22,2.0,0.0,82.0,28.5,8.1,2.6
18-10-22,3.0,0.5,83.5,27.700000000000003,8.25,4.25
19-10-22,7.0,0.0,83.0,27.15,7.95,2.35
20-10-22,5.0,0.0,78.0,27.15,8.5,2.4
21-10-22,2.0,0.0,77.0,26.9,9.850000000000001,2.25
22-10-22,2.0,0.0,73.5,28.1,9.600000000000001,2.1
23-10-22,0.0,0.0,84.5,27.0,0.55,2.7
24-10-22,7.0,3.5,92.5,22.5,0.0,8.4
25-10-22,0.0,47.5,90.0,22.9,0.25,3.15
26-10-22,2.0,0.5,88.5,23.45,5.5,2.0
27-10-22,4.0,0.0,83.0,24.15,9.45,2.5
28-10-22,2.0,0.0,81.0,24.5,8.5,2.75
29-10-22,0.0,0.0,78.0,26.1,9.65,1.85
30-10-22,6.0,0.0,79.0,27.25,9.3,4.0
31-10-22,0.0,0.0,78.5,27.1,9.55,2.0
01-11-22,3.0,0.0,78.0,26.5,9.850000000000001,3.0
02-11-22,4.0,0.0,79.5,26.45,8.75,3.25
03-11-22,4.0,0.0,86.5,25.3,1.7999999999999998,2.25
04-11-22,0.0,0.0,83.5,25.65,6.65,2.0
05-11-22,1.0,0.0,81.5,26.35,9.1,2.5
06-11-22,1.0,0.0,80.0,26.15,7.85,1.4
07-11-22,2.0,0.0,80.0,25.85,9.1,2.35
08-11-22,8.0,0.0,75.5,25.05,9.3,1.75
09-11-22,3.0,0.0,74.5,24.05,9.3,2.0
10-11-22,6.0,0.0,73.5,23.799999999999997,9.4,1.5
11-11-22,0.0,0.0,72.5,23.55,9.350000000000001,2.85
12-11-22,0.0,0.0,73.5,23.65,8.05,1.85
13-11-22,7.0,0.0,78.0,23.049999999999997,9.15,3.0
14-11-22,0.0,0.0,79.5,23.15,9.2,2.75
15-11-22,1.0,0.0,77.0,23.05,8.2,1.7
16-11-22,3.0,0.0,77.0,23.0,9.25,2.0
17-11-22,1.0,0.0,79.0,22.35,9.25,3.0
18-11-22,1.0,0.0,76.5,22.0,7.85,2.75
19-11-22,0.0,0.0,74.5,22.4,8.5,3.0
20-11-22,0.0,0.0,72.5,23.55,8.6,3.0
21-11-22,0.0,0.0,75.5,23.049999999999997,8.350000000000001,3.25
22-11-22,0.0,0.0,80.5,21.700000000000003,8.8,2.5
23-11-22,0.0,0.0,80.0,21.9,7.550000000000001,2.75
24-11-22,1.0,0.0,80.0,21.65,8.350000000000001,2.0
25-11-22,0.0,0.0,75.0,22.15,8.5,2.25
26-11-22,0.0,0.0,71.0,22.8,7.95,3.0
27-11-22,3.0,0.0,74.0,22.85,9.25,3.0
28-11-22,0.0,0.0,74.5,24.1,7.5,2.35
29-11-22,3.0,0.0,79.0,25.4,6.0,2.0
30-11-22,0.0,0.0,78.5,25.75,4.15,1.5
01-12-22,0.0,0.0,82.0,23.65,6.2,3.0
02-12-22,0.0,0.0,84.0,22.799999999999997,7.15,2.0
03-12-22,5.0,0.0,77.0,22.5,8.8,2.35
04-12-22,0.0,0.0,75.0,22.15,8.35,2.25
05-12-22,0.0,0.0,75.0,22.4,8.8,2.0
06-12-22,0.0,0.0,77.0,21.95,8.2,1.65
07-12-22,0.0,0.0,74.0,21.15,8.6,2.0
08-12-22,0.0,0.0,72.0,21.049999999999997,9.0,2.15
09-12-22,0.0,0.0,73.5,20.65,9.0,2.6
10-12-22,0.0,0.0,75.5,21.0,7.45,1.5
11-12-22,0.0,0.0,76.0,20.55,8.75,2.75
12-12-22,0.0,0.0,79.0,20.25,7.9,1.75
13-12-22,0.0,0.0,79.0,20.35,7.5,2.0
14-12-22,0.0,0.0,81.0,20.2,6.55,1.5
15-12-22,0.0,0.0,85.0,20.0,4.95,1.3
16-12-22,1.0,0.0,84.5,19.75,5.35,1.75
17-12-22,0.0,0.0,76.5,19.6,6.9,3.0
18-12-22,0.0,0.0,72.0,21.6,8.35,1.5
19-12-22,0.0,0.0,76.0,20.9,7.55,2.25
20-12-22,0.0,0.0,81.0,19.3,6.4,1.0
21-12-22,0.0,0.0,79.0,19.35,7.8,2.8
22-12-22,0.0,0.0,79.5,19.2,8.0,2.25
23-12-22,0.0,0.0,78.0,19.3,8.2,2.5
24-12-22,0.0,0.0,78.5,19.049999999999997,6.5,1.35
25-12-22,0.0,0.0,82.0,19.4,4.7,1.7
26-12-22,0.0,0.0,85.0,18.15,1.65,2.8
27-12-22,0.0,4.0,91.0,18.85,0.4,1.85
28-12-22,0.0,0.5,88.0,17.75,4.95,2.25
29-12-22,0.0,0.0,89.0,16.7,2.8,2.25
30-12-22,0.0,0.0,88.5,15.5,3.3,1.75
31-12-22,0.0,0.0,89.5,15.6,3.1999999999999997,1.5
01-01-23,0.0,0.0,81.0,16.35,5.75,1.0
02-01-23,0.0,0.0,77.5,17.05,7.55,2.25
03-01-23,0.0,0.0,76.5,17.65,8.05,2.0
04-01-23,0.0,0.0,82.5,16.8,5.6,2.5
05-01-23,0.0,0.0,86.5,17.299999999999997,4.9,2.0
06-01-23,0.0,0.0,86.0,16.95,4.15,2.5
07-01-23,0.0,0.0,83.5,18.5,5.7,3.5
08-01-23,1.0,0.0,87.5,19.0,5.15,3.0
09-01-23,0.0,0.0,75.5,19.85,7.25,2.5
10-01-23,0.0,0.0,70.0,19.6,7.75,2.25
11-01-23,0.0,0.0,77.0,19.05,8.05,2.25
12-01-23,1.0,0.0,80.0,17.8,6.55,2.0
13-01-23,1.0,0.0,77.5,16.45,6.300000000000001,2.35
14-01-23,0.0,0.0,77.5,18.5,2.65,2.35
15-01-23,0.0,0.0,71.5,18.6,6.550000000000001,2.5
16-01-23,0.0,0.0,74.0,17.85,5.3,2.75
17-01-23,0.0,0.0,75.5,16.0,6.1,3.35
18-01-23,0.0,0.0,70.5,15.05,7.9,2.75
19-01-23,0.0,0.0,75.5,15.2,8.5,2.0
20-01-23,0.0,0.0,69.5,15.9,7.3999999999999995,1.5
21-01-23,0.0,0.0,69.5,16.85,8.05,2.5
22-01-23,0.0,0.0,72.5,17.299999999999997,8.45,2.4
23-01-23,0.0,0.0,70.0,18.1,7.4,2.35
24-01-23,0.0,0.0,73.0,18.7,6.4,1.25
25-01-23,0.0,0.0,73.5,18.9,7.75,1.85
26-01-23,0.0,0.0,73.0,19.85,7.35,2.15
27-01-23,0.0,0.0,76.5,20.6,7.15,2.15
28-01-23,0.0,0.0,80.0,20.75,5.2,1.6
29-01-23,0.0,0.0,86.5,19.549999999999997,5.5,2.75
30-01-23,0.0,0.0,75.5,20.45,6.65,2.5
31-01-23,0.0,0.0,76.0,21.3,6.4,2.75
01-02-23,0.0,0.0,82.0,20.65,0.35,1.5
02-02-23,0.0,0.0,82.0,19.3,6.45,3.0
03-02-23,0.0,0.0,79.0,19.35,6.9,2.0
04-02-23,0.0,0.0,76.0,19.5,7.2,2.5
05-02-23,0.0,0.0,78.5,18.8,5.65,1.5
06-02-23,0.0,0.0,78.5,18.5,6.05,2.0
07-02-23,0.0,0.0,73.0,19.8,5.55,1.5
08-02-23,0.0,0.0,75.5,21.45,4.3,1.5
09-02-23,0.0,0.0,72.0,21.65,6.9,2.15
10-02-23,0.0,0.0,71.5,20.8,5.95,2.0
11-02-23,0.0,0.0,71.0,20.65,7.800000000000001,2.0
12-02-23,0.0,0.0,82.5,20.85,1.65,2.0
13-02-23,0.0,0.0,52.0,19.35,9.3,2.5
14-02-23,0.0,0.0,59.0,18.45,8.5,3.75
15-02-23,0.0,0.0,63.0,19.0,8.8,2.75
16-02-23,0.0,0.0,66.0,20.1,8.15,2.0
17-02-23,0.0,0.0,71.5,20.75,8.35,2.4
18-02-23,0.0,0.0,71.0,21.9,7.9,2.1
19-02-23,0.0,0.0,68.5,22.9,7.25,2.25
20-02-23,0.0,0.0,76.5,22.75,4.449999999999999,2.75
21-02-23,0.0,0.0,81.0,23.55,1.25,1.5
22-02-23,0.0,0.0,79.0,23.85,3.0,2.0
23-02-23,0.0,2.5,76.5,24.0,5.25,2.0
24-02-23,0.0,0.0,77.0,24.0,3.85,2.5
25-02-23,0.0,1.5,65.0,23.05,8.55,1.5
26-02-23,0.0,0.0,61.0,22.05,9.649999999999999,2.25
27-02-23,0.0,0.0,59.5,22.85,8.649999999999999,3.85
28-02-23,0.0,0.0,65.0,22.8,8.9,2.75
01-03-23,0.0,0.0,62.0,22.700000000000003,8.55,2.25
02-03-23,0.0,0.0,63.0,23.299999999999997,8.399999999999999,2.9
03-03-23,0.0,0.0,62.0,24.25,7.4,2.5
04-03-23,0.0,0.0,61.5,24.5,8.649999999999999,2.5
05-03-23,0.0,0.0,68.0,24.9,7.8999999999999995,2.5
06-03-23,0.0,0.0,65.5,24.75,8.05,3.1
07-03-23,0.0,0.0,61.5,24.15,8.850000000000001,2.5
08-03-23,0.0,0.0,60.5,24.1,6.35,1.75
09-03-23,0.0,0.0,62.5,24.75,8.55,3.65
10-03-23,0.0,0.0,69.0,23.950000000000003,3.25,2.0
11-03-23,0.0,0.0,68.5,24.5,6.15,2.35
12-03-23,0.0,0.0,64.5,25.4,8.25,1.85
13-03-23,0.0,0.0,62.0,25.450000000000003,8.8,2.5
