Date,effected-Rajhshahi,Rainfall,Humidity,Temparature,Sunshine
01-01-22,0.0,0.0,79.4,17.56,6.3
02-01-22,0.0,0.0,82.0,16.04,4.0600000000000005
03-01-22,0.0,0.0,82.4,15.379999999999999,6.18
04-01-22,0.0,0.0,86.2,14.580000000000002,4.06
05-01-22,0.0,0.0,89.4,14.66,2.82
06-01-22,0.0,0.0,84.8,16.659999999999997,5.44
07-01-22,0.0,0.0,81.0,18.02,6.0600000000000005
08-01-22,0.0,0.0,77.8,19.119999999999997,7.82
09-01-22,0.0,0.0,79.4,18.94,5.34
10-01-22,0.0,0.0,79.0,19.68,5.32
11-01-22,0.0,0.0,82.0,20.34,0.12000000000000002
12-01-22,0.0,1.8,84.0,19.759999999999998,1.1600000000000001
13-01-22,0.0,6.4,85.0,17.94,5.34
14-01-22,0.0,0.0,86.0,17.04,0.08
15-01-22,0.0,0.0,78.0,17.54,3.96
16-01-22,0.0,0.0,73.2,16.419999999999998,7.859999999999999
17-01-22,0.0,0.0,74.2,17.0,7.76
18-01-22,0.0,0.0,81.0,15.98,6.3
19-01-22,0.0,0.0,82.2,15.12,3.3800000000000003
20-01-22,0.0,0.0,86.2,14.24,2.8600000000000003
21-01-22,0.0,0.0,83.2,16.28,2.02
22-01-22,0.0,0.0,81.6,17.740000000000002,0.58
23-01-22,0.0,0.0,90.4,17.32,0.0
24-01-22,0.0,1.2,81.8,18.639999999999997,4.4399999999999995
25-01-22,0.0,0.0,83.4,18.200000000000003,1.92
26-01-22,0.0,0.0,87.4,17.58,0.04
27-01-22,0.0,1.0,65.8,15.98,7.32
28-01-22,0.0,0.0,76.0,13.440000000000001,3.5800000000000005
29-01-22,0.0,0.0,77.0,14.38,6.1
30-01-22,0.0,0.0,78.4,14.86,5.040000000000001
31-01-22,0.0,0.0,77.0,16.020000000000003,3.38
01-02-22,0.0,0.0,74.8,17.04,5.32
02-02-22,0.0,0.0,73.2,17.54,5.82
03-02-22,0.0,0.0,77.6,19.56,2.42
04-02-22,0.0,7.2,93.8,15.720000000000002,0.1
05-02-22,0.0,28.2,83.4,15.14,3.9200000000000004
06-02-22,0.0,0.0,84.4,14.319999999999999,5.3
07-02-22,0.0,0.0,80.4,15.540000000000001,7.840000000000001
08-02-22,0.0,0.0,79.4,16.54,6.339999999999999
09-02-22,0.0,0.0,76.2,18.54,6.5
10-02-22,0.0,0.4,89.6,17.82,0.24
11-02-22,0.0,4.6,76.0,17.9,6.68
12-02-22,0.0,0.0,70.2,17.02,8.820000000000002
13-02-22,0.0,0.0,69.8,18.080000000000002,8.900000000000002
14-02-22,0.0,0.0,69.6,18.82,8.879999999999999
15-02-22,0.0,0.0,69.4,18.8,8.9
16-02-22,0.0,0.0,69.6,18.2,8.26
17-02-22,0.0,0.0,73.4,19.08,8.24
18-02-22,0.0,0.0,66.8,19.18,9.100000000000001
19-02-22,0.0,0.0,64.2,19.1,9.04
20-02-22,0.0,0.0,70.2,19.559999999999995,2.0599999999999996
21-02-22,0.0,0.2,74.6,19.1,6.959999999999999
22-02-22,0.0,0.0,67.8,20.04,7.040000000000001
23-02-22,0.0,0.0,72.2,20.880000000000003,8.14
24-02-22,0.0,0.0,73.6,22.48,4.24
25-02-22,0.0,1.8,76.6,21.66,4.619999999999999
26-02-22,0.0,0.0,76.4,22.2,8.26
27-02-22,0.0,0.0,79.2,21.3,2.7
28-02-22,0.0,0.0,75.8,22.440000000000005,7.94
01-03-22,0.0,0.0,66.8,21.96,8.98
02-03-22,0.0,0.0,67.8,22.4,8.96
03-03-22,0.0,0.0,67.8,22.24,9.040000000000001
04-03-22,0.0,0.0,68.4,22.96,9.020000000000001
05-03-22,0.0,0.0,65.8,23.42,9.1
06-03-22,0.0,0.0,66.8,23.160000000000004,9.24
07-03-22,0.0,0.0,67.4,24.52,9.2
08-03-22,0.0,0.0,70.8,24.279999999999998,9.16
09-03-22,0.0,0.0,69.6,23.92,9.4
10-03-22,0.0,0.0,66.2,24.04,9.2
11-03-22,0.0,0.0,64.0,24.3,9.26
12-03-22,0.0,0.0,63.6,24.52,9.559999999999999
13-03-22,0.0,0.0,65.0,24.880000000000003,9.080000000000002
14-03-22,0.0,0.0,67.4,25.419999999999998,8.82
15-03-22,0.0,0.0,68.4,25.919999999999998,9.36
16-03-22,0.0,0.0,64.0,27.68,8.98
17-03-22,0.0,0.0,66.0,27.28,9.16
18-03-22,0.0,0.0,66.6,27.839999999999996,9.24
19-03-22,0.0,0.0,58.8,28.380000000000003,9.24
20-03-22,0.0,0.0,56.8,27.940000000000005,8.780000000000001
21-03-22,0.0,0.0,76.0,27.52,4.8
22-03-22,0.0,0.0,77.2,27.900000000000006,5.9
23-03-22,0.0,0.0,70.2,28.880000000000003,6.9
24-03-22,0.0,0.0,69.0,29.040000000000003,7.160000000000001
25-03-22,0.0,0.0,75.6,29.060000000000002,5.5200000000000005
26-03-22,0.0,0.0,71.2,29.619999999999997,7.3
27-03-22,0.0,0.0,74.0,28.660000000000004,6.340000000000001
28-03-22,0.0,0.0,74.0,28.3,5.84
29-03-22,1.0,0.0,79.0,27.580000000000002,2.84
30-03-22,0.0,0.0,79.8,27.98,3.0799999999999996
31-03-22,0.0,0.0,79.0,28.560000000000002,3.5799999999999996
01-04-22,0.0,0.0,76.4,29.6,4.8
02-04-22,0.0,0.0,82.4,28.0,0.32
03-04-22,0.0,0.0,78.8,29.0,3.3
04-04-22,0.0,9.4,74.6,29.5,6.62
05-04-22,0.0,0.0,76.0,28.919999999999998,5.38
06-04-22,0.0,0.0,78.2,28.8,5.239999999999999
07-04-22,0.0,0.0,80.6,28.22,4.82
08-04-22,0.0,0.0,79.2,28.380000000000003,4.839999999999999
09-04-22,0.0,0.0,81.4,28.040000000000003,3.8599999999999994
10-04-22,0.0,0.0,79.4,28.22,3.06
11-04-22,0.0,0.2,80.2,28.6,3.44
12-04-22,0.0,0.0,82.0,28.9,2.6599999999999997
13-04-22,0.0,0.0,80.8,29.559999999999995,3.8599999999999994
14-04-22,0.0,0.0,79.2,29.919999999999998,3.4199999999999995
15-04-22,0.0,0.0,72.6,31.279999999999994,7.9799999999999995
16-04-22,0.0,0.0,77.2,30.32,6.260000000000001
17-04-22,0.0,0.0,76.4,30.079999999999995,5.88
18-04-22,0.0,0.0,79.4,29.619999999999997,5.06
19-04-22,0.0,0.0,76.4,29.74,6.160000000000001
20-04-22,0.0,25.6,85.6,23.28,2.0
21-04-22,0.0,2.0,81.8,25.919999999999998,1.6599999999999997
22-04-22,0.0,0.0,87.4,25.98,0.82
23-04-22,0.0,10.2,77.2,29.72,8.620000000000001
24-04-22,0.0,0.0,69.0,31.160000000000004,9.559999999999999
25-04-22,0.0,0.0,73.2,31.48,8.94
26-04-22,0.0,0.0,78.4,31.140000000000004,8.180000000000001
27-04-22,0.0,0.0,78.2,29.9,6.040000000000001
28-04-22,0.0,3.4,79.6,29.979999999999997,4.92
29-04-22,0.0,0.0,74.0,30.060000000000002,6.540000000000001
30-04-22,0.0,9.8,72.2,26.98,6.839999999999999
01-05-22,0.0,0.0,72.2,28.660000000000004,7.82
02-05-22,0.0,5.6,73.2,27.6,7.779999999999999
03-05-22,0.0,15.8,89.4,23.939999999999998,1.5
04-05-22,0.0,31.4,83.0,26.52,3.9800000000000004
05-05-22,0.0,0.6,79.4,28.1,6.959999999999999
06-05-22,0.0,0.0,85.2,26.339999999999996,4.540000000000001
07-05-22,0.0,26.8,81.6,27.6,6.94
08-05-22,0.0,2.2,77.2,29.160000000000004,7.960000000000001
09-05-22,0.0,0.0,78.6,28.359999999999996,4.8
10-05-22,0.0,4.8,88.2,26.9,1.8199999999999996
11-05-22,0.0,20.6,88.6,27.32,2.38
12-05-22,0.0,19.0,82.6,29.439999999999998,6.6
13-05-22,0.0,0.2,87.0,27.24,0.9199999999999999
14-05-22,0.0,18.8,81.6,29.840000000000003,3.8600000000000003
15-05-22,0.0,1.2,77.6,30.4,4.78
16-05-22,0.0,0.0,75.4,30.26,4.26
17-05-22,0.0,20.8,82.4,28.579999999999995,2.9
18-05-22,0.0,1.6,77.0,30.74,6.4799999999999995
19-05-22,0.0,0.0,83.4,28.639999999999997,3.9
20-05-22,0.0,24.0,81.6,27.339999999999996,2.56
21-05-22,0.0,32.2,79.8,25.8,3.16
22-05-22,0.0,0.2,80.2,28.18,3.06
23-05-22,0.0,0.0,75.0,29.32,8.1
24-05-22,0.0,6.6,72.0,29.96,8.379999999999999
25-05-22,0.0,2.0,80.2,27.7,4.74
26-05-22,0.0,4.0,73.0,29.32,10.3
27-05-22,0.0,5.0,73.2,29.5,8.96
28-05-22,0.0,0.0,81.0,27.919999999999998,7.220000000000001
29-05-22,0.0,11.4,79.8,29.119999999999997,3.7199999999999998
30-05-22,0.0,0.0,79.0,29.839999999999996,4.26
31-05-22,0.0,0.0,83.2,28.6,2.92
01-06-22,0.0,7.4,78.8,30.2,6.88
02-06-22,0.0,0.0,81.4,29.080000000000002,2.52
03-06-22,0.0,1.4,78.2,30.520000000000003,4.279999999999999
04-06-22,0.0,6.2,83.2,28.2,0.72
05-06-22,0.0,7.2,81.0,30.339999999999996,3.2600000000000002
06-06-22,0.0,0.0,86.2,28.660000000000004,0.22000000000000003
07-06-22,0.0,12.6,85.8,29.080000000000002,0.5
08-06-22,0.0,3.0,80.0,30.82,3.6599999999999993
09-06-22,0.0,0.0,88.8,26.18,0.0
10-06-22,0.0,23.2,76.6,29.72,5.86
11-06-22,0.0,0.0,78.2,30.76,2.8
12-06-22,0.0,0.0,81.0,30.3,1.8399999999999999
13-06-22,0.0,0.4,82.4,29.3,1.6
14-06-22,0.0,2.8,80.6,30.3,1.48
15-06-22,0.0,0.0,77.0,30.040000000000003,1.86
16-06-22,0.0,0.0,78.0,30.419999999999998,0.76
17-06-22,0.0,4.8,92.4,26.339999999999996,0.0
18-06-22,0.0,41.4,84.8,28.580000000000002,2.3600000000000003
19-06-22,0.0,0.8,83.2,28.580000000000002,3.8
20-06-22,0.0,21.4,84.2,28.5,1.36
21-06-22,0.0,6.0,88.8,27.919999999999998,1.8200000000000003
22-06-22,0.0,7.2,87.0,28.5,1.8599999999999999
23-06-22,0.0,6.8,80.6,29.679999999999996,5.26
24-06-22,0.0,0.0,79.8,29.7,6.6
25-06-22,0.0,2.2,81.4,29.3,6.88
26-06-22,0.0,3.2,80.0,30.0,7.119999999999999
27-06-22,0.0,1.8,78.2,30.5,6.4
28-06-22,0.0,0.6,81.0,29.839999999999996,0.5599999999999999
29-06-22,0.0,0.0,82.4,29.4,2.1399999999999997
30-06-22,0.0,3.8,87.2,28.9,0.9800000000000001
01-07-22,0.0,1.0,83.6,29.52,3.2
02-07-22,0.0,10.6,79.0,30.28,7.62
03-07-22,0.0,0.0,81.2,29.76,7.68
04-07-22,0.0,3.4,78.8,30.82,8.82
05-07-22,0.0,0.0,79.0,30.880000000000003,6.639999999999999
06-07-22,0.0,0.0,82.0,29.6,4.48
07-07-22,0.0,1.0,75.6,31.2,10.44
08-07-22,0.0,0.0,77.0,30.779999999999994,6.980000000000001
09-07-22,0.0,0.0,74.0,31.139999999999997,10.9
10-07-22,0.0,0.0,73.2,31.320000000000004,10.940000000000001
11-07-22,0.0,0.0,75.4,30.6,7.640000000000001
12-07-22,0.0,0.0,72.8,31.2,10.48
13-07-22,0.0,0.0,69.6,32.06,10.1
14-07-22,0.0,0.0,67.8,32.260000000000005,11.5
15-07-22,0.0,7.4,74.6,31.360000000000003,11.04
16-07-22,0.0,0.4,71.6,31.580000000000002,10.860000000000003
17-07-22,0.0,0.0,74.8,30.880000000000003,8.48
18-07-22,0.0,0.4,76.4,30.4,9.559999999999999
19-07-22,0.0,4.6,78.6,30.5,9.06
20-07-22,0.0,1.8,79.0,30.560000000000002,4.64
21-07-22,0.0,1.8,78.8,30.68,5.2
22-07-22,0.0,1.2,81.4,29.939999999999998,3.54
23-07-22,0.0,4.8,78.2,30.32,4.860000000000001
24-07-22,1.0,13.6,91.4,27.1,0.1
25-07-22,0.0,12.2,87.8,28.179999999999996,3.0799999999999996
26-07-22,0.0,14.2,88.6,27.979999999999997,1.04
27-07-22,0.0,4.6,80.4,29.9,7.4
28-07-22,0.0,3.2,87.4,28.46,1.4200000000000002
29-07-22,0.0,6.0,85.8,28.939999999999998,4.08
30-07-22,0.0,10.2,85.2,29.22,2.7800000000000002
31-07-22,1.0,3.2,91.4,27.639999999999997,0.15999999999999998
01-08-22,0.0,30.0,95.4,26.159999999999997,0.0
02-08-22,0.0,44.6,84.2,29.7,3.3
03-08-22,0.0,0.2,87.4,29.02,2.84
04-08-22,0.0,13.6,85.6,29.32,2.0799999999999996
05-08-22,0.0,0.6,75.4,31.28,10.620000000000001
06-08-22,0.0,0.0,87.4,28.939999999999998,1.78
07-08-22,0.0,10.0,78.4,30.700000000000006,9.02
08-08-22,0.0,2.6,78.4,30.32,7.26
09-08-22,0.0,0.2,73.6,29.9,10.120000000000001
10-08-22,0.0,0.4,75.4,28.9,5.0600000000000005
11-08-22,0.0,0.4,79.4,29.04,7.44
12-08-22,0.0,2.2,79.2,30.22,8.1
13-08-22,0.0,0.0,78.0,29.76,3.8600000000000003
14-08-22,0.0,0.2,81.8,28.080000000000002,4.14
15-08-22,0.0,7.6,85.8,28.46,4.12
16-08-22,0.0,8.0,80.4,30.4,7.660000000000001
17-08-22,0.0,0.0,77.4,31.580000000000002,7.32
18-08-22,0.0,0.0,77.0,31.52,9.16
19-08-22,1.0,23.0,76.0,29.840000000000003,5.5
20-08-22,0.0,2.8,83.6,28.72,4.18
21-08-22,0.0,7.6,79.0,30.28,9.16
22-08-22,0.0,0.0,79.0,31.140000000000004,7.3
23-08-22,0.0,9.8,88.0,28.580000000000002,3.8800000000000003
24-08-22,0.0,13.0,81.2,29.52,9.3
25-08-22,0.0,1.4,79.6,29.919999999999998,8.48
26-08-22,0.0,0.0,77.4,30.68,8.78
27-08-22,0.0,0.0,80.4,30.660000000000004,2.54
28-08-22,0.0,0.0,82.6,29.68,3.7600000000000002
29-08-22,0.0,8.6,84.6,29.28,5.0
30-08-22,0.0,13.8,82.6,30.139999999999997,4.4
31-08-22,0.0,0.0,84.8,29.26,3.9200000000000004
01-09-22,0.0,22.2,86.8,29.119999999999997,0.76
02-09-22,0.0,14.8,90.8,27.820000000000004,1.7600000000000002
03-09-22,0.0,22.6,84.8,29.119999999999997,5.46
04-09-22,0.0,18.8,87.0,28.8,3.06
05-09-22,0.0,13.8,88.6,28.46,1.2799999999999998
06-09-22,0.0,21.6,92.8,27.679999999999996,0.02
07-09-22,0.0,3.6,81.2,30.360000000000003,7.340000000000001
08-09-22,3.0,3.8,86.0,29.299999999999994,3.9
09-09-22,4.0,7.8,80.6,30.74,9.48
10-09-22,0.0,0.4,81.4,29.78,7.380000000000001
11-09-22,1.0,1.0,84.8,28.2,5.92
12-09-22,9.0,9.4,90.2,26.839999999999996,0.8800000000000001
13-09-22,3.0,56.4,96.2,25.78,0.0
14-09-22,4.0,68.8,94.8,26.580000000000002,0.22000000000000003
15-09-22,15.0,18.8,91.4,27.04,1.28
16-09-22,9.0,28.0,86.8,28.26,4.0600000000000005
17-09-22,8.0,0.0,85.4,29.440000000000005,5.86
18-09-22,12.0,0.0,86.4,29.18,3.6399999999999997
19-09-22,26.0,1.8,81.4,29.919999999999998,6.5
20-09-22,10.0,0.8,80.8,29.339999999999996,8.459999999999999
21-09-22,16.0,0.4,83.2,29.420000000000005,6.480000000000001
22-09-22,18.0,0.0,81.6,29.860000000000003,8.26
23-09-22,2.0,3.6,82.4,29.659999999999997,5.840000000000001
24-09-22,15.0,1.2,82.8,29.52,4.220000000000001
25-09-22,12.0,0.0,86.8,28.639999999999997,1.2200000000000002
26-09-22,23.0,8.4,83.4,29.0,6.460000000000001
27-09-22,22.0,5.8,83.4,28.96,5.260000000000001
28-09-22,30.0,0.2,81.8,29.6,6.08
29-09-22,20.0,3.0,88.4,27.459999999999997,4.220000000000001
30-09-22,16.0,15.4,84.4,29.6,6.5
01-10-22,28.0,0.0,80.4,30.68,8.36
02-10-22,22.0,0.2,86.0,27.940000000000005,0.8399999999999999
03-10-22,28.0,2.4,91.8,27.04,0.76
04-10-22,27.0,24.2,86.0,27.74,6.220000000000001
05-10-22,8.0,8.4,83.8,28.82,6.18
06-10-22,12.0,0.2,87.4,27.5,6.380000000000001
07-10-22,25.0,3.0,82.0,29.060000000000002,9.26
08-10-22,18.0,0.0,80.0,29.72,9.72
09-10-22,15.0,0.0,79.4,29.839999999999996,9.24
10-10-22,19.0,0.0,78.4,29.78,9.52
11-10-22,18.0,0.0,85.8,27.660000000000004,7.12
12-10-22,41.0,29.2,87.2,27.04,2.2600000000000002
13-10-22,40.0,0.0,85.0,27.52,5.16
14-10-22,33.0,2.2,83.4,27.860000000000003,8.24
15-10-22,32.0,0.0,80.6,27.559999999999995,9.34
16-10-22,43.0,0.0,77.0,27.28,9.579999999999998
17-10-22,26.0,0.0,80.2,27.52,9.620000000000001
18-10-22,51.0,0.0,77.8,27.18,9.419999999999998
19-10-22,43.0,0.0,78.2,26.659999999999997,8.16
20-10-22,52.0,0.0,79.4,26.48,8.86
21-10-22,29.0,0.0,77.4,26.759999999999998,9.620000000000001
22-10-22,25.0,0.0,76.4,26.8,9.48
23-10-22,41.0,0.0,78.6,27.52,7.32
24-10-22,30.0,0.0,90.0,23.08,0.0
25-10-22,40.0,26.4,85.0,23.900000000000002,6.540000000000001
26-10-22,54.0,0.2,84.2,25.82,7.68
27-10-22,34.0,0.0,82.0,24.859999999999996,7.220000000000001
28-10-22,23.0,0.0,81.8,24.6,7.9799999999999995
29-10-22,37.0,0.0,80.2,24.740000000000002,8.540000000000001
30-10-22,36.0,0.0,79.4,24.82,8.819999999999999
31-10-22,33.0,0.0,79.4,25.06,9.28
01-11-22,59.0,0.0,77.8,25.96,8.139999999999999
02-11-22,67.0,0.0,79.0,25.04,6.42
03-11-22,54.0,0.0,77.6,24.06,8.819999999999999
04-11-22,25.0,0.0,80.6,24.259999999999998,8.66
05-11-22,22.0,0.0,81.2,24.720000000000002,8.34
06-11-22,47.0,0.0,82.6,25.160000000000004,7.0600000000000005
07-11-22,36.0,0.0,82.2,24.26,7.06
08-11-22,33.0,0.0,80.6,23.88,8.179999999999998
09-11-22,31.0,0.0,79.0,24.48,8.459999999999999
10-11-22,29.0,0.0,80.2,24.119999999999997,8.26
11-11-22,13.0,0.0,78.0,23.9,7.9
12-11-22,41.0,0.0,79.4,22.759999999999998,5.619999999999999
13-11-22,35.0,0.0,73.6,21.2,7.980000000000001
14-11-22,19.0,0.0,75.6,22.259999999999998,8.719999999999999
15-11-22,23.0,0.0,76.0,22.22,8.64
16-11-22,22.0,0.0,75.4,21.540000000000003,8.42
17-11-22,23.0,0.0,77.8,21.519999999999996,7.279999999999999
18-11-22,9.0,0.0,77.6,21.939999999999998,7.359999999999999
19-11-22,20.0,0.0,74.4,21.66,8.279999999999998
20-11-22,18.0,0.0,73.8,21.68,9.16
21-11-22,10.0,0.0,75.0,20.919999999999998,8.74
22-11-22,17.0,0.0,75.0,20.740000000000002,7.840000000000001
23-11-22,15.0,0.0,73.4,20.979999999999997,7.859999999999999
24-11-22,19.0,0.0,73.6,21.22,8.12
25-11-22,15.0,0.0,72.8,21.72,8.76
26-11-22,14.0,0.0,76.6,21.32,8.620000000000001
27-11-22,13.0,0.0,75.8,21.1,8.459999999999999
28-11-22,12.0,0.0,76.8,21.119999999999997,8.18
29-11-22,5.0,0.0,79.4,20.62,8.5
30-11-22,9.0,0.0,77.4,21.579999999999995,8.56
01-12-22,9.0,0.0,71.4,21.559999999999995,8.7
02-12-22,4.0,0.0,69.2,20.8,8.6
03-12-22,10.0,0.0,70.4,20.639999999999997,8.120000000000001
04-12-22,9.0,0.0,72.4,20.6,8.260000000000002
05-12-22,8.0,0.0,73.8,21.06,8.6
06-12-22,7.0,0.0,72.4,20.82,7.9399999999999995
07-12-22,5.0,0.0,74.4,20.119999999999997,6.56
08-12-22,10.0,0.0,74.0,20.46,6.26
09-12-22,4.0,0.0,76.8,20.04,7.960000000000001
10-12-22,2.0,0.0,75.2,20.660000000000004,6.539999999999999
11-12-22,4.0,0.0,77.6,19.92,6.840000000000001
12-12-22,2.0,0.0,80.0,19.419999999999998,5.86
13-12-22,3.0,0.0,82.2,19.48,4.02
14-12-22,3.0,0.0,85.2,18.96,2.5200000000000005
15-12-22,7.0,0.0,82.6,17.7,3.3600000000000003
16-12-22,1.0,0.0,77.4,17.139999999999997,6.5
17-12-22,1.0,0.0,80.4,18.1,4.1
18-12-22,5.0,0.0,81.0,19.3,6.640000000000001
19-12-22,5.0,0.0,80.6,19.72,6.840000000000001
20-12-22,1.0,0.0,81.2,19.56,5.52
21-12-22,0.0,0.0,80.8,19.259999999999998,4.3
22-12-22,1.0,0.0,81.2,18.279999999999998,4.42
23-12-22,3.0,0.0,78.8,16.8,6.5200000000000005
24-12-22,1.0,0.0,82.8,17.080000000000002,6.180000000000001
25-12-22,0.0,0.0,79.6,19.02,1.1199999999999999
26-12-22,0.0,0.0,87.0,19.720000000000002,0.6
27-12-22,0.0,1.0,83.4,18.54,2.64
28-12-22,0.0,0.0,79.0,16.62,5.82
29-12-22,3.0,0.0,86.2,15.540000000000001,3.6799999999999997
30-12-22,2.0,0.0,88.8,15.88,2.88
31-12-22,1.0,0.0,91.4,15.820000000000002,1.46
01-01-23,1.0,0.0,91.4,15.66,2.8199999999999994
02-01-23,1.0,0.0,84.0,17.06,5.819999999999999
03-01-23,0.0,0.0,93.2,14.0,0.13999999999999999
04-01-23,0.0,0.0,91.8,13.540000000000001,0.74
05-01-23,0.0,0.0,89.4,13.4,2.1199999999999997
06-01-23,0.0,0.0,85.4,13.4,4.42
07-01-23,0.0,0.0,86.6,13.34,3.5
